Date,Temperature,Rainfall,WindSpeed,temp_rolling7,rain_rolling7,wind_rolling7,temp_lag7,rain_lag7,wind_lag7,temp_lag14,rain_lag14,wind_lag14
2020-01-29,-1.6147105018340484,-0.6572279899212728,-0.7819860810477879,-1.6428620398647429,-0.9460418028939027,-0.9326424991613596,-1.6947633199900036,-0.8534278751693182,-0.3158709342052107,-2.211696516823233,-0.8550673395667839,-1.0752015347189998
2020-01-30,-1.6830337927112475,-0.6682554620526234,-0.6672291593788069,-1.6682753159680321,-0.9155844681054369,-0.9573808807458821,-1.506568133936503,-0.8540262449310876,-0.5115084751720786,-2.141086844423087,-0.8513896006839655,-0.9344311237576883
2020-01-31,-1.8897957516609412,-0.831615921300769,-0.6672291593788069,-1.699035364990392,-0.9118858773123573,-0.9815030037144201,-1.6761678432728133,-0.854111726325626,-0.5153879731515913,-2.1336896406478347,-0.8450604686530686,-0.967129762524292
2020-02-01,-1.8055676947106871,-0.8268288016158416,-0.45157484764337835,-1.7177168607317206,-0.9074027369571093,-0.8683755292086842,-1.6759438013846535,-0.854111726325626,-1.163818349727328,-1.9258954618702622,-0.8365075875302349,-0.7210586504501882
2020-02-02,-1.7157393680164001,-0.8221271662110023,-0.08512883207238013,-1.737106964932201,-0.9021910862941335,-0.6561184544745751,-1.581174082693427,-0.8538552821420106,-1.4215278583664028,-1.772123286421056,-0.7584197828787631,-0.6539987302678308
2020-02-03,-1.7197715622321044,-0.8374288523467521,-0.46155371039720305,-1.7374934786371938,-0.8994871922673745,-0.593260075644151,-1.7173915506940554,-0.8538552821420106,-0.8573380093458047,-1.7891592708731558,-0.846172343199037,-0.6312759473961236
2020-02-04,-1.684377857449817,-0.8400788650294798,-0.6378469523814347,-1.7416162914904518,-0.8986185838235453,-0.5959892209435104,-1.6560040733385093,-0.8453071426881617,-0.6206886325955149,-1.779744647886467,-0.8546396955106423,-0.6645288003791104
2020-02-05,-1.573716527307728,-0.8266578330556655,-0.9948684864627098,-1.7357219574893092,-0.9263860343988625,-0.6297954078775204,-1.6150044078054255,-0.6571625933089468,-0.7819649057438385,-1.6959096717669297,-0.8548107531330991,-0.3159280582741297
2020-02-06,-1.5571397288653912,-0.787933454175807,-0.7714528370298622,-1.717620232305472,-0.9459997734530723,-0.6463463535639625,-1.6833371836938973,-0.668189693204412,-0.66724260834967,-1.5076172120332068,-0.8554094548116973,-0.5115656766573703
2020-02-07,-1.692218235091462,-0.765536572792754,-0.182145553290118,-1.689211474988487,-0.9351701875324265,-0.5693140265658939,-1.8901278464645896,-0.8315446381674649,-0.66724260834967,-1.6773045834837175,-0.8554949836229256,-0.5154451761720518
2020-02-08,-1.744636759895609,-0.7272396153133353,0.08063116589392544,-1.6804504976753118,-0.9188487546766018,-0.4847985592308684,-1.8058880965168322,-0.8267576800733095,-0.4516533634881644,-1.6770804257935576,-0.8554949836229256,-1.1638758093402986
2020-02-09,-1.5766286675746248,-0.8181094050468668,0.24472802006792846,-1.6604484134419253,-0.9181902934369247,-0.4324165768721814,-1.7160472993651015,-0.8220562033736927,-0.08531791142272689,-1.582261722856219,-0.8552383971892407,-1.4215854199584477
2020-02-10,-1.4876963840393833,-0.8452079218347591,0.14105872368097414,-1.6270793969108612,-0.9194651864754484,-0.33672041750429416,-1.720080053351963,-0.8373573729960821,-0.4616292154354837,-1.7185495984730084,-0.8552383971892407,-0.857395347680435
2020-02-11,-1.2144032205305813,-0.8468321231564309,-0.09289016976979948,-1.5595039174879224,-0.9205719617506501,-0.25018010043103384,-1.6846814350228525,-0.8400072962267754,-0.637869266504786,-1.6571303913693898,-0.846685516066407,-0.6207458772848444
2020-02-12,-1.078428671145465,-0.8522176328019742,-0.27916227450785586,-1.4882887673429641,-0.9247608960200852,-0.13652440425445425,-1.5740047422723418,-0.8265867172842325,-0.9947830806199777,-1.6161095340702576,-0.6584366025528371,-0.7820222142523309
2020-02-13,-0.9641831683671945,-0.853328928443118,-0.6639028717941987,-1.4030302859165928,-0.9354784034318497,-0.11944523689716835,-1.5574256425485813,-0.7878636455582969,-0.7714348397994464,-1.68447762956881,-0.6694698192012927,-0.667299871461026
2020-02-14,-0.9713515136395562,-0.8405917707100078,-0.984335242444784,-1.2993801940276388,-0.9477790197815614,-0.2468346965156897,-1.692522901108414,-0.7654675201892127,-0.18230536091055083,-1.8913751775857468,-0.8329153774586447,-0.667299871461026
2020-02-15,-0.9157968377787504,-0.8446950161542311,-1.123484939734225,-1.1802051349881326,-0.9670285036819075,-0.43805094136118317,-1.744948702937603,-0.7271718554359695,0.08039207370218286,-1.8070918860858898,-0.8281257640298578,-0.45171054128799365
2020-02-16,-0.9471583483453349,-0.8541837712439979,-0.9810089548601763,-1.0896965090689394,-0.9729406450253907,-0.6327006270671622,-1.5769172868184076,-0.8180385778303836,0.24443941683587428,-1.717204652332053,-0.8234216794122994,-0.08537494425875347
2020-02-17,-0.7589892849458323,-0.8541837712439979,-0.8690239395117015,-0.9849190855404245,-0.9744116754544565,-0.7931039411134275,-1.4879726572193126,-0.8451361798990846,0.14080139938317085,-1.721239490754919,-0.8387313366221716,-0.46168639718288995
2020-02-18,-0.7444285836113455,-0.8541837712439979,-1.0669380507958866,-0.9173436061174828,-0.9756165194249294,-0.9477848537255515,-1.2146415536654203,-0.846760326395316,-0.09307690738175313,-1.6858225757097667,-0.8413827297702501,-0.6379265179927207
2020-02-19,-0.7309879362256674,-0.8499950415196865,-1.0430996564395278,-0.8673867097471383,-0.9752522642710655,-1.0690997641293682,-1.0786481275529516,-0.8521456542512408,-0.2792928103983747,-1.5750886767711252,-0.8279547064074011,-0.9948404733434477
2020-02-20,-0.782734428660531,-0.853072475602854,-0.5269706995611629,-0.8412970346601117,-0.975210234830235,-1.047354638679627,-0.9643867645918974,-0.8532569123802412,-0.6639173243672303,-1.558501007699345,-0.7892101549209645,-0.7714921441410518
2020-02-21,-0.7504768749349011,-0.8157158452044031,-0.6051384577994543,-0.8095384918998544,-0.9711333790696814,-0.9871373682034219,-0.9715561050129828,-0.8405201845940063,-0.9842530146755856,-1.6936680948653375,-0.7668016063791401,-0.18236243212579897
2020-02-22,-0.6059899155388536,-0.7875915170554549,-0.3456880262000191,-0.7649927873994112,-0.9617748235781013,-0.8636215341710889,-0.9159937167495684,-0.8446232915318538,-1.1233607279409785,-1.7461209943625884,-0.7284846989488452,0.0803351064397977
2020-02-23,-0.5356505275538017,-0.8487982615984546,-0.5142199304868315,-0.7058239810600679,-0.9608922053206618,-0.7894944263626605,-0.9473595810918191,-0.854111726325626,-0.9809277306931462,-1.5780027267431944,-0.8194018252845674,0.24438251448920104
2020-02-24,-0.4520945029728323,-0.8461482489157269,-0.7243304295812469,-0.6616969997400337,-0.9595752828413077,-0.766516783680951,-0.7591643950383198,-0.854111726325626,-0.8689765032843436,-1.4890121237499945,-0.8465144584439502,0.140744456025558
2020-02-25,-0.40057202132773084,-0.6203842652033499,-0.7243304295812469,-0.6122554549763468,-0.9212584426175476,-0.7121099515840286,-0.7446016723079879,-0.854111726325626,-1.0668309002395042,-1.215539741755779,-0.8481395058572886,-0.09313394328811743
2020-02-26,-0.47135943089230403,-0.5366951549972094,-0.8717958458322079,-0.5749246729691058,-0.8699124757363481,-0.6849065355355674,-0.731159159018453,-0.8499231379932402,-1.042999698365353,-1.0794760238291496,-0.8535278209646739,-0.2793499199928445
2020-02-27,-0.44313407138237987,-0.8373433680666641,-0.857936314229674,-0.5260951082383251,-0.8673346700320804,-0.7374645917845368,-0.7829128351831657,-0.8530004681966257,-0.5270264670901302,-0.9651556018479605,-0.8546396955106423,-0.6639745861627272
2020-02-28,-0.44313407138237987,-0.8328981855020887,-0.8274453447040994,-0.48190370796745996,-0.8701506425677206,-0.7727674067859375,-0.7506508032882792,-0.8156450987833059,-0.6051706406774624,-0.9723286479330544,-0.8418959026376202,-0.9843104032321686
2020-02-29,-0.5040650061974565,-0.780752774648416,-1.0580679505702648,-0.4672483966531422,-0.8690298574789086,-0.8858948812916734,-0.60614378542577,-0.787521719980143,-0.34579849004716845,-0.9167375407735744,-0.8460012855765803,-1.123418171544331
2020-03-01,-0.40684432344104715,-0.8053722473137566,-0.8950798589244651,-0.44872794828889456,-0.8619128721649524,-0.9463762626033009,-0.5357946325438669,-0.8487263984697012,-0.5142795451574446,-0.948119617395862,-0.8554949836229256,-0.9809851179338702
2020-03-02,-0.3423292159897888,-0.7786156676462161,-0.9738019984268583,-0.43294530533501446,-0.8508451194129341,-0.9859928879165936,-0.45222700826058715,-0.8460764752390081,-0.7243266500482178,-0.7598271576621404,-0.8554949836229256,-0.8690338462244805
2020-03-03,-0.3432252591488342,-0.7496364966963883,-0.7171234731479295,-0.4246996796284985,-0.8720279575914808,-0.9848484076297652,-0.40069737398403416,-0.6203201122628579,-0.7243266500482178,-0.7452569078017913,-0.8554949836229256,-1.066888321473253
2020-03-04,-0.4171488197700663,-0.6885152364334767,-0.027473180605838674,-0.4169049865778049,-0.8969093865631069,-0.8507681401805536,-0.47149461064225373,-0.5366338270096769,-0.8717475732697096,-0.7318074463922405,-0.8513040718727372,-1.043057110168779
2020-03-05,-0.5461790346725843,-0.6108955101135832,-0.2087558539669834,-0.4317213452692036,-0.8597973903098197,-0.7476768774208521,-0.4432653327342301,-0.8372718916015437,-0.8578922233428776,-0.7835878728190143,-0.8543831090769572,-0.5270836747160973
2020-03-06,-0.5235539449066903,-0.1770627886670428,-0.03412575577505513,-0.4432845469435771,-0.7523141002927495,-0.6216960089245804,-0.4432653327342301,-0.8328268590855422,-0.8274104535038475,-0.7513091654360897,-0.817007018570174,-0.6052278792261165
2020-03-07,-0.5208658154295541,-0.5503726398112876,-0.4393784598331483,-0.44570025759978277,-0.7145576526133953,-0.5234467781476146,-0.504204726313458,-0.7806832084170638,-1.0579634762863317,-0.6067274552834098,-0.7888680396760511,-0.34585562595881864
2020-03-08,-0.37951500709016694,-0.5213079845813715,-0.9538442729192094,-0.4417707015990219,-0.6680030419868671,-0.5327786943325235,-0.4069705468524837,-0.8053018500441488,-0.8950245611467874,-0.5363419405734235,-0.8501066685155404,-0.5143367477392854
2020-03-09,-0.4086364097591365,-0.839309506508688,-0.7686809307093555,-0.45130470632218117,-0.6779500096500735,-0.5002050246304828,-0.34244648306271225,-0.7785461735536016,-0.9737229487311934,-0.452731122144045,-0.847455275367462,-0.724383935748487
2020-03-10,-0.39497175158369785,-0.8440966261936154,-0.24811692371817937,-0.4587450951432967,-0.6934308536892893,-0.4257257690414916,-0.34334265061534813,-0.7495679808050537,-0.7171218680862654,-0.40117485340743114,-0.6215736849134238,-0.724383935748487
2020-03-11,-0.45254252455235505,-0.780325353247976,-0.24257311107716623,-0.46383419225903755,-0.7084773935065902,-0.4598841037560644,-0.41727647370779314,-0.6884487837100339,-0.027679655727105724,-0.47200868349773434,-0.5378409787208818,-0.8718049173063956
2020-03-12,-0.4520945029728323,-0.7429687228495251,-0.33460040091799154,-0.4503062125842836,-0.7301225555342719,-0.47986849030299217,-0.5463246012873375,-0.6108316774690856,-0.20890763277006838,-0.4437648145376773,-0.8386458078109432,-0.8579495618968178
2020-03-13,-0.3620421654887832,-0.8417030663511516,-0.7947368501221194,-0.42708318080928653,-0.8390488563531877,-0.6006551790359648,-0.5236963705832843,-0.17701360018625265,-0.034330223691985226,-0.4437648145376773,-0.8341983096270698,-0.8274677799957465
2020-03-14,-0.17454513445856398,-0.8524740856422381,-0.5752018695379816,-0.377287331816023,-0.8885595376514576,-0.6222242305954246,-0.5210078679253768,-0.5503108501358353,-0.43946065555255215,-0.5047357062609774,-0.7820257347777841,-1.058020894011123
2020-03-15,-0.12055853412608691,-0.8457208275152871,-0.09566207609030582,-0.3400531782350305,-0.9417267803019767,-0.48594303951769724,-0.37963743649709447,-0.521247175992749,-0.9537712448365553,-0.4074512687318881,-0.8066580324115452,-0.8950819143944866
2020-03-16,0.18700828021619498,-0.8489692301586306,-0.49370782371508154,-0.2544081831036664,-0.9433098892399236,-0.44227671472793434,-0.40876288195775395,-0.839237963675929,-0.76866376981408,-0.3428938539660404,-0.7798875144970756,-0.9737803331208895
2020-03-17,0.45201304450382784,-0.8436692047931753,-1.0192612620831698,-0.1326241565554589,-0.9432398401718729,-0.56473610541858,-0.3950963267800608,-0.8440249217700844,-0.2482568265622707,-0.3437904847266773,-0.7508932474906693,-0.7171791509355068
2020-03-18,0.4791183500649474,-0.8146900338433473,-0.863480126870688,0.0013350517000283375,-0.9488717852431532,-0.6633374839761085,-0.4526750920369051,-0.7802558014443715,-0.24271468659153836,-0.4177625224792097,-0.6897401474624084,-0.027736665754909202
2020-03-19,0.33328732593033183,-0.7484397167751564,-0.5458196625406094,0.11426147250881513,-0.9497684133142028,-0.6968795600746961,-0.45222700826058715,-0.7429004320310515,-0.33471421010570246,-0.5468773520109065,-0.6120799868670784,-0.20896471451218873
2020-03-20,0.14287815463321724,-0.6534666815974015,-0.2636395991130176,0.18686163009666384,-0.9189188037446526,-0.6125401666299526,-0.3621621692206967,-0.8416314427230066,-0.7947118276765242,-0.5242374253048266,-0.17802126988326789,-0.034387236351506756
2020-03-21,0.28781313560878596,-0.7464735783331327,-0.4011261526101548,0.2533419873554594,-0.9015466348680666,-0.5848965658557886,-0.1746391088316737,-0.8524020984348563,-0.5752430848355059,-0.5215475330229159,-0.5515255885174157,-0.43951782852756494
2020-03-22,0.2745964990128686,-0.5129305251327486,-0.7548213991068216,0.31015950198942654,-0.8470064304837529,-0.6895724936280218,-0.12064501378537139,-0.8456490682663157,-0.09584797736711907,-0.38010403053246655,-0.5224457926997812,-0.9538286213310972
2020-03-23,0.4372283323795817,-0.7710930509984733,-0.8867641399629451,0.34613748602919187,-0.8342434902849063,-0.7519906877327437,0.186964498656836,-0.8488973612587782,-0.4937736272657336,-0.4092445302531605,-0.840612970469195,-0.7687210730591363
2020-03-24,0.5051036016772595,-0.7861382842939593,-0.831326013552809,0.35377113170280455,-0.8248148857252754,-0.7221461633300634,0.4520060523488475,-0.8435975147973919,-1.0191684964912022,-0.3955709111534511,-0.845402583897982,-0.2483139238753895
2020-03-25,0.48606268454754703,-0.7403187101667975,-0.9316690223551551,0.3547696254407022,-0.8126263478844449,-0.7329747075823638,0.4791151208160785,-0.814619322048844,-0.8634343633136109,-0.45317943752436346,-0.7815980907216425,-0.2427717817115588
2020-03-26,0.5236964972274493,-0.802722234631029,-0.692176316263368,0.38214767954437195,-0.8215225795268901,-0.7562164610994953,0.3332638516246155,-0.7483712412815149,-0.545869742990622,-0.452731122144045,-0.7442220002148592,-0.3347713416311559
2020-03-27,0.5765630436111203,-0.8280255815370735,-0.4970341112996898,0.4445052239499095,-0.8501306189188164,-0.7932800150037089,0.1428282466895281,-0.6534014119492534,-0.26377481848032275,-0.36261973070004816,-0.8430077771835884,-0.7947691412291428
2020-03-28,0.6567589063456687,-0.8453788903949351,-0.7093621354505101,0.4975542299601982,-0.8663399732657597,-0.8422285565019114,0.2877833483283538,-0.7464051692071296,-0.40121988975449613,-0.17499974403680352,-0.8537844073983589,-0.5753003115414289
2020-03-29,0.8317113331492553,-0.8283675186574255,-0.8119226693092615,0.5776591953199949,-0.9180361854872132,-0.8512963618513983,0.2745648769269771,-0.5128699993279768,-0.754808419887248,-0.12097774070843739,-0.8470276313113203,-0.09590501437003256
2020-03-30,0.8240949662973694,-0.8234949146924101,-1.008728018065244,0.6332849593635702,-0.926624201230235,-0.8706644897823409,0.4372192877303588,-0.7710238108342146,-0.8867113511906887,0.18679076788013352,-0.8502777261379971,-0.49383082173311044
2020-03-31,0.7577877725280203,-0.8137497067623793,-0.6755448783403273,0.6696172476329108,-0.9311493710263135,-0.8459261081978179,0.505103979842514,-0.7860685362729887,-0.8312899514833605,0.45196931533845824,-0.8449749398418402,-1.019225898864305
2020-04-01,0.9242277893206772,-0.8113561469199158,-0.4970341112996898,0.7326189815467692,-0.9427915261363481,-0.7769051432075477,0.48606041934900424,-0.7402505088003584,-0.9316026849536242,0.4790923958477213,-0.815980672835434,-0.8634917040606493
2020-04-02,1.0416094431556064,-0.7983625363465415,-0.2996743812796063,0.8070872887087527,-0.9420770256422304,-0.7145749860479672,0.5236994565597058,-0.8026519268134555,-0.6921822382179674,0.3331657395540859,-0.7496958441334728,-0.5459269580731235
2020-04-03,1.062666457393169,-0.7942592909023182,-0.3800596645743034,0.87698185036165,-0.9365431492662213,-0.6959991906232902,0.576573342165214,-0.8279544195968483,-0.49709891124817335,0.14263170291877345,-0.6546733348587902,-0.263831921934117
2020-04-04,1.0324250007753906,-0.7350186848013421,-0.7193409982043344,0.9309971406344215,-0.9184564798955177,-0.6975838556358217,0.6567803381261086,-0.8453071426881617,-0.7093628721272391,0.28766172845177046,-0.747728681475221,-0.4012770475971301
2020-04-05,0.9963592636238213,-0.6797103555844138,-0.8080420004605519,0.9546711050652424,-0.8940934140274669,-0.6969675970198371,0.8317570527782325,-0.8282963451750024,-0.8118924615857959,0.27443642473237817,-0.5140639691994041,-0.7548657176495583
2020-04-06,0.9130272498326125,-0.6780861542627421,-0.7021551790171926,0.9674582668054283,-0.8702627210766019,-0.6482831663570575,0.8241396285808278,-0.8234239056863084,-1.0086384305468101,0.43717490778795204,-0.772360979108982,-0.8867687011487404
2020-04-07,0.8518723042277738,-0.7546800692215796,-0.14278448353892204,0.9809862464801823,-0.8605819398719883,-0.563679662076892,0.7578232296857846,-0.8136790267089207,-0.6755558183057692,0.5050946879061874,-0.7874140498851694,-0.8313472795104284
2020-04-08,0.9468528790865697,-0.5874728173694744,-0.09344455103390092,0.9842394034972074,-0.8238902380270055,-0.4995887660144981,0.9242863525878694,-0.8112855476618429,-0.49709891124817335,0.4860412842426552,-0.7415706070667807,-0.9316600526757727
2020-04-09,0.9179554872073622,-0.44531245958314997,-0.22815919821053088,0.9664597730675293,-0.7660297078170862,-0.4882320000913545,1.041684301983149,-0.7982923756919926,-0.2997987282900862,0.5236997761894012,-0.8040066392634668,-0.6922395111982661
2020-04-10,1.0297368712982542,-0.6611602668053204,-0.704372704073598,0.9617249801813651,-0.7442164280260828,-0.539733612998635,1.0627442394700872,-0.7941892687541452,-0.38015975786571177,0.5766009910669719,-0.8293231673870546,-0.4971561070314092
2020-04-11,1.264276168178351,-0.6939007460790199,-0.8063788566682479,0.9950617872370129,-0.7374777076796006,-0.5535554133857168,1.0324985845686308,-0.734950662338972,-0.719338724074558,0.6568494441439613,-0.846685516066407,-0.7094201519061428
2020-04-12,1.3747134875306792,-0.7686140068759216,-0.9410935038448783,1.0494635912147758,-0.7520479138341566,-0.5746842802194728,0.9964278405750456,-0.6796442000725695,-0.8080129636062827,0.831916600158292,-0.8296652826319679,-0.8119497819370194
2020-04-13,1.4432607891976403,-0.7900705611780067,-0.735418054863274,1.1257034195246411,-0.770400769663453,-0.5799664969279124,0.9130842581799241,-0.6780200535763383,-0.7021580901652867,0.8242952386928782,-0.8247901403919526,-1.008695828753026
2020-04-14,1.4419167244590736,-0.7754527492829607,-0.5663317693123594,1.2105431777706033,-0.7738051543707195,-0.6472267230153701,0.8519208227125364,-0.7546113830828246,-0.1429561671183485,0.7579445624057568,-0.8150398559119222,-0.6756130847067727
2020-04-15,1.4611816523785468,-0.7479268110946286,-0.3667545142358705,1.2844961333259306,-0.800101574516971,-0.6906289369697106,0.9469145832919211,-0.5874097753655395,-0.0936311213788265,0.9244937261940382,-0.8126450491975288,-0.4971561070314092
2020-04-16,1.2364988302479467,-0.6053390319078641,-0.2070927101746795,1.3302980073675996,-0.8263279455951715,-0.6872835330543651,0.9180131797194213,-0.44525421624803196,-0.2283051226676331,1.0419523558374566,-0.7996446698908216,-0.2998558459990199
2020-04-17,1.348280214338843,-0.7092024322147698,0.4115967805624369,1.3760998814092684,-0.8342014608440759,-0.5100651624862352,1.0298100819107232,-0.6610947374577173,-0.7043749461535798,1.0630231787124198,-0.7955392869518615,-0.3802169073745719
2020-04-18,1.3892741888651647,-0.38966219324586954,0.31846072819340915,1.3940727686914423,-0.7843405342055522,-0.3314382007958546,1.264381938813123,-0.6938341115659586,-0.806350321615063,1.0327618905409275,-0.7362678207706238,-0.7193960078010386
2020-04-19,1.3798657356951867,-0.4337720817712715,0.10724146657079127,1.3948135866260118,-0.7294640942945948,-0.16496033753488426,1.3748345896754754,-0.7685448503925983,-0.9410243229038701,0.9966725024252997,-0.6809306799058896,-0.8080702824223375
2020-04-20,1.394426437029675,-0.4601012400383719,-0.05297471875450162,1.3877919209853053,-0.6753862137594161,-0.0565868580667432,1.4433914074521068,-0.7900006804217591,-0.7354109299896834,0.9132858416860797,-0.6793056324925513,-0.7022153670931625
2020-04-21,1.3263271569422337,-0.45787864875608425,-0.10564093884413095,1.3711718316706085,-0.6233397561977091,0.01657184334513766,1.4420471561231545,-0.7753833619556775,-0.5663756608823329,0.8520907922726197,-0.7559394473531413,-0.14301322276259817
2020-04-22,1.2904854305804252,-0.49284171931207144,-0.06461672530062976,1.346628211403552,-0.5815344723850217,0.06455197844679268,1.4613147585048225,-0.747858352914284,-0.36685862193595276,0.9471336529001168,-0.588645092590514,-0.09368815750450063
2020-04-23,1.3735934335818718,-0.3458942418408196,0.21811771939106261,1.3663404103581958,-0.5390146880782166,0.1320763153696717,1.2366007446814142,-0.6052753868240839,-0.20724499077884873,0.9182173108695827,-0.44641067951778957,-0.22836221208559773
2020-04-24,1.2228341720725064,0.47706292256624366,0.691004937669522,1.348303104125188,-0.3446005046101658,0.17644693572055975,1.3483976468727206,-0.7091352811883483,0.41125782995493076,1.0300719982590167,-0.6623709278693406,-0.7044322239586949
2020-04-25,1.1415182553891507,-0.01789105914320863,0.4753506259340934,1.3126794243150008,-0.2836718252196237,0.20136139119536375,1.3893973124058059,-0.38960582840347535,0.3181498784466204,1.2647650998556936,-0.6951284625697937,-0.8064076397731883
2020-04-26,1.087307644266913,-0.08704784173439116,-0.11340227654154986,1.270613849421597,-0.22684802121685554,0.16632268702938446,1.379987553103128,-0.4337142279853359,0.10699434556170087,1.3752748411041766,-0.7698806435833603,-0.9410816943542858
2020-04-27,1.0252566555030302,-0.31477796388879187,-0.5153286930150344,1.2175326339358952,-0.20303133807960055,0.09289987478208174,1.3945502758334614,-0.46004249750319054,-0.053173499592477,1.443867094292889,-0.7913483752016729,-0.7354682200761493
2020-04-28,1.092907914010946,-0.43445595601197545,-0.47153257315102726,1.1839703605523355,-0.19919264915041945,0.034795490989252414,1.326441541833145,-0.45781998124518986,-0.10582382931443876,1.4425221481519352,-0.7767229484816273,-0.5664328840792985
2020-04-29,1.1634713127857599,-0.46882063660734674,-0.9117112968475062,1.1657075879914158,-0.19525589152596745,-0.09972496118566243,1.290594839727718,-0.492781871611432,-0.06481199353101547,1.4617997095056259,-0.7491826712661026,-0.36691576618137683
2020-04-30,1.2416510784124584,-0.49249978219171947,-0.7126884230351184,1.1467362069713445,-0.2192827218673746,-0.24753899207681482,1.3737143802346798,-0.34583935439976893,0.21783714497635628,1.2369695462759522,-0.6065206141372366,-0.20730207186303956
2020-05-01,1.2152178052206235,0.0790481144765702,-0.45989056660489913,1.1456410848071967,-0.2845124140362328,-0.43030369018880604,1.2229341895037198,0.4770900308222674,0.6905816844798637,1.3488242336653906,-0.7104381197796661,0.4112009936205186
2020-05-02,1.2651722113373978,-0.320590894934775,-0.13003371446459056,1.1634207152368736,-0.33412116402977365,-0.5264400342823965,1.1416069841020295,-0.01784724355558563,0.4749924396183581,1.3898450909645244,-0.39073142340814204,0.31809300526815554
2020-05-03,1.300117894540161,-0.3927396273290371,-0.12282675803127309,1.1940197168821522,-0.38422025749966976,-0.5279366623497876,1.087388847167569,-0.08700169173722345,-0.11358282527346455,1.3804304679778354,-0.434864290001964,0.1069373888261879
2020-05-04,1.3646330019914192,-0.5097676067694931,-0.15442649008505016,1.2428170721375182,-0.41617664234442175,-0.4706246110632239,1.0253292441475468,-0.3147241267877588,-0.5153879731515913,1.395000717838186,-0.4612071638602918,-0.05323051970853301
